1629
3	ve	0.000510291
6	ai	0.0253165
6	am	0.0126582
6	as	0.0253165
6	ce	0.0253165
6	e.	0.0253165
6	ec	0.0126582
6	ee	0.0126582
6	ei	0.0126582
6	er	0.0126582
6	es	0.0253165
6	fs	0.0126582
6	ge	0.0126582
6	ho	0.0126582
6	if	0.0126582
6	il	0.0126582
6	in	0.0506329
6	io	0.0126582
6	ir	0.0253165
6	is	0.0379747
6	it	0.0126582
6	ji	0.0379747
6	ka	0.0379747
6	ke	0.0126582
6	le	0.0126582
6	ma	0.0632911
6	na	0.0126582
6	nt	0.0126582
6	oc	0.0253165
6	oi	0.0253165
6	om	0.0126582
6	on	0.0253165
6	op	0.0126582
6	or	0.0126582
6	pe	0.0126582
6	ra	0.0126582
6	re	0.0253165
6	ri	0.0126582
6	rs	0.0126582
6	sa	0.0126582
6	se	0.0253165
6	te	0.0253165
6	to	0.0506329
6	ts	0.0126582
6	uo	0.0126582
6	ur	0.0253165
6	us	0.0126582
6	ux	0.0253165
6	va	0.0253165
8	-0	0.000254972
8	-1	0.00229475
8	-2	0.00114737
8	-3	0.000892402
8	-4	0.000254972
8	-6	0.000127486
8	-7	0.000127486
8	-b	0.000509944
8	-d	0.000254972
8	-o	0.000127486
8	-z	0.000127486
8	.3	0.000127486
8	.a	0.000127486
8	.b	0.000127486
8	.f	0.000127486
8	00	0.000127486
8	07	0.000127486
8	0s	0.000127486
8	10	0.00063743
8	19	0.000127486
8	21	0.000382458
8	23	0.000127486
8	30	0.000127486
8	32	0.000127486
8	40	0.000382458
8	45	0.000127486
8	48	0.000127486
8	50	0.000127486
8	52	0.000127486
8	66	0.000127486
8	67	0.000254972
8	70	0.000127486
8	78	0.000127486
8	87	0.000254972
8	91	0.000127486
8	92	0.000127486
8	97	0.000254972
8	99	0.000127486
8	a2	0.000254972
8	a3	0.000382458
8	aa	0.000254972
8	ab	0.000382458
8	ac	0.000382458
8	ad	0.00191229
8	af	0.000254972
8	ak	0.000127486
8	al	0.0513768
8	am	0.000892402
8	an	0.0182305
8	ap	0.00063743
8	ar	0.0122387
8	as	0.000382458
8	at	0.00152983
8	au	0.000254972
8	aw	0.000254972
8	ax	0.00191229
8	ay	0.00981642
8	be	0.000127486
8	bt	0.000254972
8	by	0.000764916
8	ce	0.00879653
8	ch	0.00560938
8	ck	0.0063743
8	co	0.000509944
8	cs	0.00063743
8	ct	0.00369709
8	cy	0.000892402
8	dd	0.000254972
8	de	0.00611933
8	dm	0.000127486
8	do	0.000127486
8	ds	0.000382458
8	dy	0.00446201
8	ea	0.00063743
8	ec	0.000382458
8	ed	0.168027
8	ee	0.00331464
8	ef	0.000382458
8	ek	0.00242223
8	el	0.00433452
8	en	0.00968893
8	eo	0.000127486
8	ep	0.000509944
8	er	0.0170831
8	es	0.00254972
8	et	0.00611933
8	ev	0.000127486
8	ew	0.000254972
8	ex	0.000254972
8	ey	0.000892402
8	fe	0.0017848
8	ff	0.00165732
8	fi	0.000127486
8	ft	0.000764916
8	fy	0.000764916
8	ga	0.000892402
8	ge	0.00917899
8	gh	0.00140235
8	gm	0.000254972
8	gn	0.000382458
8	go	0.000382458
8	gs	0.000127486
8	gy	0.00216726
8	he	0.000127486
8	hi	0.000127486
8	ho	0.000382458
8	hs	0.000382458
8	ht	0.00305966
8	hy	0.00229475
8	ia	0.000254972
8	ib	0.000127486
8	ic	0.036461
8	id	0.00611933
8	ie	0.00114737
8	il	0.00101989
8	im	0.000382458
8	in	0.00420704
8	ip	0.00114737
8	ir	0.000892402
8	is	0.000127486
8	it	0.00752167
8	ix	0.000254972
8	k.	0.000127486
8	ke	0.00599184
8	ks	0.000254972
8	ky	0.00318715
8	la	0.000509944
8	ld	0.0200153
8	le	0.0493371
8	lf	0.000764916
8	li	0.000509944
8	ll	0.00293218
8	ls	0.00063743
8	lt	0.00127486
8	ly	0.0108363
8	ma	0.000254972
8	mb	0.000127486
8	me	0.0118562
8	mn	0.000254972
8	mp	0.000382458
8	ms	0.00063743
8	mt	0.000127486
8	my	0.00114737
8	na	0.000254972
8	nc	0.000254972
8	nd	0.00943396
8	ne	0.0103264
8	ng	0.0784039
8	ni	0.000382458
8	nk	0.000382458
8	no	0.000382458
8	ns	0.00101989
8	nt	0.0416879
8	ny	0.00280469
8	o-	0.000127486
8	ob	0.000254972
8	oc	0.000127486
8	od	0.000764916
8	of	0.000892402
8	og	0.000254972
8	ol	0.00254972
8	om	0.00127486
8	on	0.0158083
8	oo	0.000254972
8	op	0.00152983
8	or	0.0054819
8	ot	0.00318715
8	ow	0.000892402
8	ox	0.000254972
8	oy	0.000254972
8	pe	0.00191229
8	po	0.000127486
8	ps	0.000127486
8	pt	0.00127486
8	py	0.00305966
8	qi	0.000127486
8	ra	0.000127486
8	rb	0.000127486
8	rd	0.0045895
8	re	0.0167007
8	rk	0.000892402
8	rm	0.00242223
8	rn	0.00242223
8	rs	0.000509944
8	rt	0.00318715
8	ry	0.0235849
8	s.	0.000382458
8	se	0.00841407
8	sh	0.00854156
8	sk	0.000764916
8	so	0.000764916
8	sp	0.000127486
8	ss	0.0131311
8	st	0.0118562
8	sy	0.00191229
8	ta	0.00140235
8	te	0.0193779
8	th	0.0122387
8	to	0.00101989
8	ts	0.00280469
8	tt	0.000509944
8	tu	0.000127486
8	tv	0.000509944
8	ty	0.0119837
8	tz	0.000127486
8	ub	0.000254972
8	ud	0.000254972
8	ue	0.00280469
8	ug	0.000509944
8	ul	0.00828659
8	um	0.00152983
8	un	0.0017848
8	up	0.00356961
8	ur	0.00344212
8	us	0.0351861
8	ut	0.00242223
8	ux	0.000127486
8	ve	0.0271545
8	vy	0.000509944
8	wd	0.000382458
8	wn	0.00382458
8	ws	0.000127486
8	wy	0.000382458
8	xe	0.000127486
8	xy	0.000892402
8	ye	0.000127486
8	yo	0.000127486
8	ys	0.000127486
8	za	0.000127486
8	ze	0.00114737
8	zi	0.000254972
8	zy	0.00216726
8	zz	0.000127486
9	at	0.00826446
9	ck	0.00826446
9	ed	0.0165289
9	er	0.859504
9	it	0.00826446
9	ky	0.00826446
9	le	0.00826446
9	me	0.00826446
9	ng	0.00826446
9	ol	0.00826446
9	or	0.00826446
9	rm	0.00826446
9	ty	0.0165289
9	ul	0.00826446
9	us	0.0165289
10	ed	0.0285714
10	le	0.0190476
10	ng	0.00952381
10	nt	0.00952381
10	st	0.914286
10	un	0.00952381
10	us	0.00952381
13	&a	0.000130924
13	&b	0.000130924
13	&l	0.000130924
13	's	0.000130924
13	-1	0.000523697
13	-2	0.00091647
13	-3	0.000392773
13	-4	0.000654622
13	-6	0.000392773
13	-b	0.000130924
13	-c	0.000130924
13	-s	0.000130924
13	/b	0.000130924
13	00	0.000654622
13	0k	0.000130924
13	10	0.000130924
13	11	0.000130924
13	12	0.000392773
13	13	0.000130924
13	15	0.000130924
13	17	0.000130924
13	18	0.000523697
13	22	0.000130924
13	27	0.000130924
13	30	0.000261849
13	35	0.000130924
13	5b	0.000130924
13	62	0.000130924
13	64	0.000130924
13	72	0.000130924
13	79	0.000130924
13	7b	0.000130924
13	80	0.000654622
13	90	0.000261849
13	91	0.000130924
13	92	0.000261849
13	95	0.000130924
13	a.	0.000130924
13	a3	0.000130924
13	ab	0.000785546
13	ac	0.000392773
13	ad	0.00379681
13	af	0.000654622
13	ag	0.00104739
13	ah	0.00091647
13	ai	0.000130924
13	ak	0.00104739
13	al	0.00955748
13	am	0.00301126
13	an	0.0109976
13	ap	0.00353496
13	ar	0.00733176
13	as	0.00091647
13	at	0.00562975
13	au	0.000392773
13	aw	0.00222571
13	ax	0.00157109
13	ay	0.00680806
13	bb	0.000130924
13	be	0.00104739
13	bn	0.000130924
13	bo	0.000130924
13	bt	0.000392773
13	by	0.000785546
13	ca	0.000392773
13	ce	0.0322074
13	ch	0.00785546
13	ck	0.0107358
13	co	0.00157109
13	cs	0.000654622
13	ct	0.00366588
13	cy	0.0112595
13	d2	0.000130924
13	da	0.000523697
13	de	0.00981932
13	do	0.00130924
13	dy	0.00170202
13	ea	0.00183294
13	ec	0.000130924
13	ed	0.00288034
13	ee	0.00458235
13	ef	0.00130924
13	ek	0.00130924
13	el	0.00523697
13	em	0.00117832
13	en	0.00366588
13	eo	0.000261849
13	ep	0.000654622
13	er	0.0826133
13	es	0.00170202
13	et	0.0117832
13	eu	0.000392773
13	ew	0.00104739
13	ex	0.00091647
13	ey	0.00196386
13	fa	0.000261849
13	fe	0.00157109
13	ff	0.0048442
13	fs	0.000130924
13	ft	0.00196386
13	fu	0.000261849
13	ga	0.000785546
13	ge	0.0128306
13	gg	0.000130924
13	gh	0.000654622
13	gn	0.000392773
13	go	0.00170202
13	gs	0.000392773
13	gy	0.00418958
13	ha	0.00091647
13	he	0.00130924
13	hi	0.000130924
13	hm	0.000392773
13	ho	0.000130924
13	ht	0.00314218
13	hy	0.00327311
13	ia	0.00445143
13	ib	0.000130924
13	ic	0.00288034
13	id	0.00314218
13	ie	0.00314218
13	if	0.000261849
13	ig	0.000785546
13	ik	0.000130924
13	il	0.00445143
13	im	0.00144017
13	in	0.00942655
13	io	0.000785546
13	ip	0.00589159
13	ir	0.00274941
13	is	0.00274941
13	it	0.00576067
13	ix	0.00091647
13	iz	0.000654622
13	ja	0.000392773
13	ke	0.00209479
13	ky	0.000392773
13	la	0.00288034
13	lb	0.000130924
13	ld	0.00392773
13	le	0.0147944
13	lf	0.000130924
13	li	0.000130924
13	lk	0.000654622
13	ll	0.00693899
13	lm	0.000523697
13	lo	0.000392773
13	lp	0.000130924
13	ls	0.000261849
13	lt	0.00379681
13	lu	0.000130924
13	ly	0.00288034
13	ma	0.00340403
13	mb	0.000523697
13	me	0.00589159
13	mi	0.000130924
13	mm	0.000130924
13	mo	0.000654622
13	mp	0.00170202
13	ms	0.000130924
13	mt	0.000130924
13	my	0.00117832
13	n'	0.000130924
13	na	0.00130924
13	nc	0.000785546
13	nd	0.00641529
13	ne	0.0142708
13	ng	0.079602
13	ni	0.000261849
13	nk	0.00170202
13	no	0.00130924
13	ns	0.000130924
13	nt	0.0443833
13	nu	0.000654622
13	nx	0.000130924
13	ny	0.00458235
13	oa	0.000130924
13	od	0.00314218
13	oe	0.000785546
13	of	0.000654622
13	og	0.00117832
13	ok	0.00196386
13	ol	0.00248756
13	om	0.00589159
13	on	0.106049
13	oo	0.00157109
13	op	0.00248756
13	or	0.0210788
13	os	0.000392773
13	ot	0.00445143
13	ou	0.000130924
13	ow	0.00392773
13	ox	0.000785546
13	oy	0.00130924
13	pa	0.000392773
13	pe	0.00471328
13	ph	0.00209479
13	po	0.000392773
13	ps	0.000130924
13	pt	0.00144017
13	py	0.000130924
13	r.	0.000130924
13	ra	0.00248756
13	rb	0.000392773
13	rd	0.00667714
13	re	0.01558
13	rf	0.000392773
13	rg	0.000523697
13	ri	0.000130924
13	rk	0.00314218
13	rl	0.000392773
13	rm	0.00209479
13	rn	0.00130924
13	ro	0.000654622
13	rp	0.000130924
13	rs	0.000523697
13	rt	0.00458235
13	ru	0.000130924
13	ry	0.0193768
13	s.	0.000130924
13	sc	0.000261849
13	se	0.0161037
13	sh	0.00497512
13	sk	0.00157109
13	sm	0.0109976
13	so	0.000785546
13	ss	0.0229118
13	st	0.0230427
13	sy	0.00157109
13	t.	0.000261849
13	ta	0.00130924
13	te	0.0141398
13	th	0.00654622
13	tm	0.000130924
13	to	0.000654622
13	ts	0.00091647
13	tt	0.00117832
13	tv	0.000392773
13	ty	0.0322074
13	tz	0.000523697
13	ua	0.000130924
13	ub	0.00183294
13	ud	0.00104739
13	ue	0.0053679
13	ug	0.00157109
13	ui	0.000130924
13	uk	0.000130924
13	ul	0.00117832
13	um	0.00798638
13	un	0.000654622
13	uo	0.000261849
13	up	0.00497512
13	ur	0.00274941
13	us	0.00458235
13	ut	0.00576067
13	ux	0.000130924
13	va	0.000130924
13	vb	0.000130924
13	ve	0.00680806
13	vo	0.000261849
13	vy	0.000261849
13	wd	0.000130924
13	wi	0.000130924
13	wk	0.000261849
13	wl	0.00196386
13	wn	0.00222571
13	xt	0.000261849
13	xy	0.000130924
13	y-	0.000130924
13	ye	0.000523697
13	yl	0.000523697
13	ym	0.000130924
13	za	0.000261849
13	ze	0.00183294
13	zi	0.000130924
13	zo	0.000130924
13	zy	0.000130924
13	zz	0.000654622
14	.5	0.000218531
14	05	0.000218531
14	0s	0.00480769
14	20	0.000218531
14	25	0.000218531
14	29	0.000218531
14	2s	0.000218531
14	3s	0.000437063
14	4s	0.000218531
14	5s	0.000218531
14	6s	0.000218531
14	8s	0.000655594
14	9s	0.000437063
14	ae	0.000218531
14	as	0.0109266
14	bs	0.0100524
14	by	0.000218531
14	ce	0.000437063
14	cs	0.0148601
14	da	0.000218531
14	ds	0.0399913
14	en	0.0083042
14	er	0.000218531
14	es	0.253278
14	fs	0.00655594
14	gi	0.000218531
14	gs	0.0336538
14	gy	0.000218531
14	hi	0.000218531
14	hs	0.00983392
14	ia	0.00152972
14	is	0.00152972
14	ka	0.000218531
14	ks	0.0295017
14	le	0.000437063
14	li	0.000874126
14	lk	0.000218531
14	ls	0.0428322
14	ms	0.0198864
14	na	0.000874126
14	ne	0.000218531
14	ng	0.000874126
14	ni	0.00131119
14	ns	0.126093
14	og	0.000218531
14	ok	0.000218531
14	on	0.000218531
14	os	0.0115822
14	ot	0.000218531
14	pe	0.000218531
14	ps	0.024257
14	ra	0.000437063
14	rs	0.17701
14	rt	0.000218531
14	sh	0.000437063
14	si	0.000218531
14	ss	0.000655594
14	ta	0.000218531
14	ti	0.00109266
14	ts	0.140297
14	up	0.000218531
14	ur	0.000218531
14	us	0.00196678
14	ut	0.000218531
14	vs	0.000874126
14	ws	0.00611888
14	ys	0.00852273
14	zi	0.000218531
15	&a	0.000178955
15	&b	0.00035791
15	&d	8.94774e-05
15	&e	0.000178955
15	&l	8.94774e-05
15	&m	0.000268432
15	&p	0.000268432
15	&r	0.000536865
15	&w	0.000178955
15	&y	0.000178955
15	'd	8.94774e-05
15	's	0.000984252
15	-1	0.00035791
15	-2	8.94774e-05
15	-3	8.94774e-05
15	-6	0.00035791
15	-9	8.94774e-05
15	-a	0.00035791
15	-d	8.94774e-05
15	-e	8.94774e-05
15	-h	8.94774e-05
15	-o	8.94774e-05
15	-s	8.94774e-05
15	.a	8.94774e-05
15	.b	0.00035791
15	.c	8.94774e-05
15	.d	0.000268432
15	.h	8.94774e-05
15	.i	0.000178955
15	.k	0.000178955
15	.m	0.000178955
15	.p	8.94774e-05
15	.r	0.000178955
15	.s	0.000268432
15	.t	8.94774e-05
15	.v	8.94774e-05
15	/2	0.000268432
15	/e	0.000178955
15	/s	8.94774e-05
15	/t	8.94774e-05
15	00	0.000268432
15	0a	8.94774e-05
15	0b	8.94774e-05
15	0s	8.94774e-05
15	10	0.000268432
15	15	8.94774e-05
15	22	8.94774e-05
15	27	0.000178955
15	2c	8.94774e-05
15	30	0.000178955
15	32	8.94774e-05
15	35	8.94774e-05
15	39	8.94774e-05
15	45	0.000178955
15	47	8.94774e-05
15	71	8.94774e-05
15	78	8.94774e-05
15	7b	8.94774e-05
15	80	0.000178955
15	86	8.94774e-05
15	9a	0.000268432
15	9b	0.000178955
15	a.	0.00152112
15	aa	0.00116321
15	ab	0.000447387
15	ac	0.00295276
15	ad	0.00304223
15	ae	0.00143164
15	af	0.000268432
15	ag	0.000626342
15	ah	0.00170007
15	ai	0.00340014
15	ak	0.00214746
15	al	0.00939513
15	am	0.00599499
15	an	0.0390122
15	ao	0.00134216
15	ap	0.000626342
15	aq	0.000178955
15	ar	0.00751611
15	as	0.00697924
15	at	0.00232641
15	au	0.000894775
15	av	0.000268432
15	aw	0.00143164
15	ax	0.000984252
15	ay	0.00331067
15	az	0.000178955
15	b.	0.00035791
15	ba	0.00232641
15	bb	0.00170007
15	bc	0.000178955
15	bd	8.94774e-05
15	be	0.00107373
15	bg	0.000178955
15	bh	8.94774e-05
15	bi	0.000626342
15	bj	0.00035791
15	bn	8.94774e-05
15	bo	0.000894775
15	bs	0.000894775
15	bt	0.000178955
15	bu	0.000178955
15	by	0.00205798
15	c.	0.000178955
15	ca	0.00384753
15	cb	0.000178955
15	cc	8.94774e-05
15	cd	0.00035791
15	ce	0.00644238
15	ch	0.00957409
15	ci	0.00116321
15	ck	0.00724767
15	cl	8.94774e-05
15	cm	8.94774e-05
15	co	0.00671081
15	cp	0.000268432
15	cr	0.000268432
15	cs	0.00161059
15	ct	0.000626342
15	cu	8.94774e-05
15	cx	8.94774e-05
15	cy	0.00116321
15	cz	0.000894775
15	d.	0.00107373
15	da	0.00742663
15	db	0.000178955
15	dc	0.000447387
15	dd	0.000626342
15	de	0.00420544
15	df	0.000178955
15	di	0.00295276
15	dk	8.94774e-05
15	dl	0.000178955
15	dm	8.94774e-05
15	dn	0.000268432
15	do	0.00331067
15	dp	0.000536865
15	dr	0.00035791
15	ds	0.00170007
15	dt	0.00152112
15	du	0.000447387
15	dy	0.00241589
15	e.	0.00035791
15	ea	0.00152112
15	eb	0.00125268
15	ec	0.00107373
15	ed	0.0043844
15	ee	0.00295276
15	eg	0.00116321
15	ei	0.000805297
15	ej	8.94774e-05
15	ek	0.0027738
15	el	0.0141374
15	em	0.00205798
15	en	0.0178955
15	eo	0.000536865
15	ep	0.000894775
15	er	0.0646027
15	es	0.017806
15	et	0.0063529
15	eu	0.000178955
15	ev	0.000894775
15	ew	0.00223694
15	ex	0.0027738
15	ey	0.0204009
15	ez	0.00214746
15	f.	0.000626342
15	fa	0.000178955
15	fb	8.94774e-05
15	fc	0.000268432
15	fd	8.94774e-05
15	fe	0.00152112
15	ff	0.00384753
15	fi	0.00035791
15	fm	8.94774e-05
15	fo	0.000447387
15	ft	0.00134216
15	fu	0.000268432
15	fx	8.94774e-05
15	fy	8.94774e-05
15	g.	0.000626342
15	ga	0.00161059
15	ge	0.00483178
15	gg	0.000984252
15	gh	0.00250537
15	gi	0.00071582
15	gm	0.000268432
15	gn	8.94774e-05
15	go	0.00223694
15	gs	0.00178955
15	gu	8.94774e-05
15	gy	0.00143164
15	h.	0.00125268
15	ha	0.00107373
15	he	0.00331067
15	hi	0.00456335
15	hl	0.000805297
15	hm	0.00071582
15	hn	0.000984252
15	ho	0.00134216
15	hr	0.000447387
15	hs	0.00107373
15	ht	0.00116321
15	hu	0.000268432
15	hy	0.00134216
15	i.	0.000178955
15	ia	0.0125268
15	ib	0.000984252
15	ic	0.0055476
15	id	0.00161059
15	ie	0.00841088
15	if	0.000268432
15	ig	0.00071582
15	ii	0.00035791
15	ik	0.00187903
15	il	0.00259485
15	im	0.00268432
15	in	0.0216535
15	io	0.00313171
15	ip	0.00107373
15	ir	0.00232641
15	is	0.00948461
15	it	0.00259485
15	iu	0.000447387
15	iv	0.000536865
15	iw	0.000268432
15	ix	0.00134216
15	iz	0.000894775
15	j.	0.00107373
15	ja	0.000536865
15	je	0.00035791
15	jf	8.94774e-05
15	ji	0.00143164
15	jn	0.000178955
15	jo	0.000536865
15	ju	8.94774e-05
15	k.	0.00035791
15	ka	0.00223694
15	kc	8.94774e-05
15	kd	8.94774e-05
15	ke	0.00492126
15	kf	0.00035791
15	ki	0.00563708
15	kk	0.000536865
15	ko	0.00116321
15	ks	0.00241589
15	kt	8.94774e-05
15	ku	0.000447387
15	ky	0.00178955
15	l.	0.00071582
15	la	0.00572656
15	ld	0.00742663
15	le	0.0178955
15	lf	0.00035791
15	lg	8.94774e-05
15	li	0.00429492
15	lk	0.000894775
15	ll	0.01369
15	lm	0.00071582
15	lo	0.0043844
15	lp	8.94774e-05
15	lr	8.94774e-05
15	ls	0.0019685
15	lt	0.00134216
15	lu	0.00071582
15	ly	0.00456335
15	lz	0.000268432
15	m.	0.000536865
15	ma	0.00429492
15	mb	0.000984252
15	mc	0.00035791
15	me	0.00313171
15	mg	0.00035791
15	mi	0.00170007
15	ml	0.00035791
15	mm	0.000805297
15	mo	0.00107373
15	mp	0.000894775
15	ms	0.00250537
15	mt	0.000268432
15	mu	0.000447387
15	mw	0.00035791
15	my	0.00107373
15	n.	8.94774e-05
15	na	0.00921618
15	nb	0.000178955
15	nc	0.000894775
15	nd	0.00939513
15	ne	0.0168218
15	ng	0.0127953
15	nh	0.000984252
15	ni	0.00626342
15	nj	8.94774e-05
15	nk	0.00161059
15	nn	0.00653185
15	no	0.00340014
15	nr	8.94774e-05
15	ns	0.00724767
15	nt	0.00724767
15	ny	0.00268432
15	nz	0.000626342
15	o.	0.000268432
15	oa	0.000447387
15	ob	0.000447387
15	oc	0.00071582
15	od	0.00322119
15	oe	0.00143164
15	of	0.000447387
15	og	0.000626342
15	oh	0.000447387
15	oi	0.000536865
15	ok	0.00125268
15	ol	0.00259485
15	om	0.00384753
15	on	0.0450072
15	oo	0.000626342
15	op	0.000626342
15	or	0.00706872
15	os	0.00402649
15	ot	0.00161059
15	ou	0.000178955
15	ov	0.00161059
15	ow	0.00348962
15	ox	0.000894775
15	oy	0.00178955
15	oz	0.000268432
15	p.	0.000894775
15	pa	0.00161059
15	pc	0.000536865
15	pd	0.000178955
15	pe	0.00295276
15	pf	0.000536865
15	pg	0.000178955
15	ph	0.000894775
15	pi	0.000894775
15	pl	0.000268432
15	po	0.000805297
15	pp	0.00035791
15	ps	0.00143164
15	pt	0.00071582
15	pu	0.000178955
15	py	0.000268432
15	r.	0.00116321
15	ra	0.00939513
15	rb	0.000178955
15	rc	0.00125268
15	rd	0.0105583
15	re	0.00894774
15	rf	0.00107373
15	rg	0.0071582
15	rh	8.94774e-05
15	ri	0.00331067
15	rk	0.00259485
15	rl	0.000447387
15	rm	0.000178955
15	rn	0.00295276
15	ro	0.00608447
15	rp	0.000894775
15	rr	0.00107373
15	rs	0.00751611
15	rt	0.00429492
15	ru	0.000536865
15	rx	0.000178955
15	ry	0.00823193
15	rz	0.000178955
15	s.	0.000894775
15	sa	0.0035791
15	sb	0.00071582
15	sc	0.000626342
15	sd	0.000268432
15	se	0.00680029
15	sf	0.000805297
15	sg	0.000178955
15	sh	0.00241589
15	si	0.00134216
15	sk	0.000536865
15	sl	8.94774e-05
15	sm	0.000626342
15	sn	0.00035791
15	so	0.00152112
15	sp	0.00035791
15	ss	0.00402649
15	st	0.00688976
15	su	0.000894775
15	sx	0.00071582
15	sy	0.000805297
15	sz	0.000268432
15	t.	0.000894775
15	ta	0.00697924
15	tc	8.94774e-05
15	te	0.0102004
15	th	0.00501074
15	ti	0.00241589
15	tl	0.000447387
15	to	0.00581603
15	ts	0.00223694
15	tt	0.00894774
15	tv	0.000984252
15	ty	0.0035791
15	tz	0.00510021
15	ua	0.00161059
15	ub	8.94774e-05
15	uc	0.000268432
15	ud	0.00116321
15	ue	0.00232641
15	uf	0.000268432
15	ug	8.94774e-05
15	uh	0.000447387
15	ui	0.00071582
15	uk	0.00116321
15	ul	0.000894775
15	um	0.00411596
15	un	0.00071582
15	uo	0.000447387
15	up	0.000626342
15	ur	0.00152112
15	us	0.00644238
15	ut	0.00152112
15	ux	0.00187903
15	uy	0.000268432
15	uz	8.94774e-05
15	v.	0.000178955
15	va	0.00134216
15	vb	8.94774e-05
15	vc	0.000447387
15	ve	0.00268432
15	vi	0.000626342
15	vl	8.94774e-05
15	vn	0.000268432
15	vo	0.00107373
15	vx	0.000536865
15	vy	0.000268432
15	w.	0.000805297
15	wa	0.00214746
15	we	0.000536865
15	wg	0.00035791
15	wi	0.000178955
15	wk	0.000178955
15	wl	8.94774e-05
15	wn	0.0019685
15	ws	0.000805297
15	wt	0.000178955
15	x.	0.000178955
15	xe	0.000178955
15	xf	0.000178955
15	xl	0.000178955
15	xo	0.000178955
15	xx	0.000178955
15	y.	0.000178955
15	ya	0.00143164
15	yb	8.94774e-05
15	yd	0.000178955
15	ye	0.000626342
15	yi	0.00035791
15	yk	8.94774e-05
15	yl	0.000894775
15	yn	0.00205798
15	yo	0.00116321
15	ys	0.00170007
15	yt	0.000268432
15	yu	0.000178955
15	yx	8.94774e-05
15	z.	8.94774e-05
15	za	0.00125268
15	ze	0.000178955
15	zh	0.000178955
15	zi	0.00170007
15	zl	0.00035791
15	zm	0.000178955
15	zo	0.000447387
15	zt	8.94774e-05
15	zu	0.00035791
15	zx	0.000268432
15	zy	0.000178955
16	as	0.0308642
16	cs	0.0401235
16	ds	0.037037
16	en	0.00308642
16	es	0.188272
16	fs	0.00617284
16	gs	0.0216049
16	hs	0.0185185
16	is	0.0432099
16	ks	0.0432099
16	ls	0.0246914
16	ms	0.0401235
16	ng	0.00308642
16	ns	0.20679
16	os	0.0246914
16	ox	0.00617284
16	ps	0.00925926
16	rs	0.132716
16	s.	0.00617284
16	ts	0.0771605
16	ws	0.0154321
16	ys	0.0216049
21	-2	0.00103627
21	-6	0.00103627
21	44	0.00103627
21	ad	0.00103627
21	al	0.00207254
21	am	0.00103627
21	ap	0.00103627
21	ar	0.00310881
